epoch,train_total,train_pos,train_current,train_bias,train_pi,train_smooth,val_total,val_pos,val_current,val_bias,val_pi,val_smooth
19,0.04803945800878,0.002122022922910503,0.10467783242278958,0.07151717368416165,3.558048578286023,0.0039908161433818545,0.09327733342111974,0.005668074884006511,0.2185103939547055,0.25563720609701196,3.66182739788553,0.003432127926390672
20,0.047642278302592024,0.0020995577495336905,0.10338331912319113,0.0704195459461607,3.5567975110079684,0.004011442055543942,0.09078424645247667,0.005522939045110421,0.210486342817113,0.2491536096242135,3.6426997179777727,0.0035178736304135425
21,0.047209274000879646,0.002066773116283936,0.10217091413721535,0.06891204983952376,3.5553414014141014,0.004040592431960392,0.0922301747686621,0.005627531725096692,0.21390006486747576,0.2551425504241733,3.654824669326561,0.0034250667299805344
22,0.046956905521467855,0.0020524907570957027,0.1013601982753963,0.06819310139425053,3.554487035506507,0.004062965211475858,0.08998505514773769,0.005477509544001541,0.20753142398163893,0.24779205222444042,3.637556237262228,0.0034273314337799517
23,0.04672196445405853,0.002036595458315211,0.10058430125353006,0.0675314621877226,3.5549082773417915,0.004082100235392372,0.09095436945255252,0.005566021209521948,0.20967829278759334,0.2519469366397007,3.6447541952824247,0.0034224289620052215
24,0.046483729426843534,0.002021422031221769,0.0999186695187235,0.0666806576577773,3.553910308585157,0.004095602487439509,0.0925358947964682,0.0055999288534597106,0.217177195450534,0.25182477181415625,3.656613037551659,0.003498385102528593
25,0.046357667488834624,0.0020119965659901808,0.09956559724899058,0.06625634140306871,3.5531573327421895,0.0041130504898001935,0.0911987388678219,0.005521547833781527,0.2128588646667591,0.24819897105636587,3.6501708162832953,0.003466622836455919
26,0.04612508142383202,0.00199941745285315,0.09875880583324788,0.06569447496261903,3.552634890459586,0.004128071129738544,0.09044815251965453,0.005545600343819545,0.20794448154560033,0.2503275582347119,3.649083703193112,0.003548064110827619
27,0.04585473119762126,0.0019801497256063216,0.09799169929291644,0.0647542227758384,3.5518714600004273,0.004146186054848119,0.09182282915409061,0.0057674917054457075,0.2087363810763843,0.2604211058665229,3.6460826092042784,0.0035536713129368383
28,0.04546714893335141,0.0019580169525961577,0.09668292548394845,0.06377025369926516,3.5507560038161823,0.004174134056887919,0.09231224781879481,0.005661505457256799,0.2143834243926449,0.2552915506856921,3.6417751993925673,0.0036025608752084815
